timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-05T00:28:16.421787+00:00,0,3,sketch,sketch,p50,10,1.0,34,34,71,111,9,17,0,3,40,1,0.9454,475.321,OPTIMAL,4028.000000,6.6677,19.6133
2026-09-05T00:28:17.570378+00:00,0,3,es,es,p50,10,1.0,34,34,72,112,9,17,0,2,40,1,0.9455,571.991,OPTIMAL,4030.000000,6.6109,19.5833
2026-09-05T00:28:53.060587+00:00,0,4,static,static,request,10,1.0,36,46,50,107,18,36,0,0,12,1,0.9932,734.869,OPTIMAL,2822.000000,46.7487,94.0504
2026-09-05T00:28:55.548665+00:00,0,4,sketch,sketch,p50,10,1.0,36,39,70,122,19,36,0,1,57,1,0.9343,2387.574,OPTIMAL,4029.000000,7.3153,20.5544
2026-09-05T00:28:59.217778+00:00,0,4,es,es,p50,10,1.0,36,38,69,123,18,35,0,2,55,1,0.9356,2104.882,OPTIMAL,4027.000000,7.1569,20.4769
2026-09-05T00:29:35.787232+00:00,0,5,static,static,request,10,1.0,34,58,65,112,26,62,0,0,9,0,0.9932,1379.292,OPTIMAL,3431.000000,41.0664,90.7376
2026-09-05T00:29:47.820803+00:00,0,5,sketch,sketch,p50,10,1.0,34,43,66,134,14,50,0,0,57,0,0.9279,11916.981,OPTIMAL,4026.000000,8.5193,27.8088
2026-09-05T00:29:52.174815+00:00,0,5,es,es,p50,10,1.0,34,43,67,134,16,51,0,0,60,1,0.9280,3043.847,OPTIMAL,4027.000000,8.5634,27.7455
2026-09-05T00:30:31.748583+00:00,0,6,static,static,request,10,1.0,29,56,71,112,31,93,0,0,11,1,0.9928,4793.745,OPTIMAL,4031.000000,44.8013,95.3107
2026-09-05T00:30:38.919717+00:00,0,6,sketch,sketch,p50,10,1.0,29,46,73,127,40,90,0,1,78,2,0.9206,7079.040,OPTIMAL,4032.000000,7.6960,22.9374
2026-09-05T00:30:41.390006+00:00,0,6,es,es,p50,10,1.0,29,45,72,126,40,91,0,0,79,2,0.9214,1116.095,OPTIMAL,4032.000000,7.5330,22.8112
2026-09-05T00:31:17.756693+00:00,0,7,static,static,request,10,1.0,28,53,52,113,20,113,0,0,13,1,0.9929,779.901,OPTIMAL,3121.000000,47.0022,84.0840
2026-09-05T00:31:18.749445+00:00,0,7,sketch,sketch,p50,10,1.0,28,41,66,127,26,116,0,1,70,2,0.9172,892.361,OPTIMAL,4025.000000,8.4429,24.4332
2026-09-05T00:31:22.288638+00:00,0,7,es,es,p50,10,1.0,28,41,66,126,26,117,0,1,72,2,0.9179,1936.647,OPTIMAL,4025.000000,8.7036,24.4031
2026-09-05T00:32:00.697600+00:00,0,8,static,static,request,10,1.0,27,59,62,112,28,141,0,0,11,0,0.9931,3175.042,OPTIMAL,3527.000000,39.1238,82.7475
2026-09-05T00:32:01.376551+00:00,0,8,sketch,sketch,p50,10,1.0,27,42,69,124,32,148,0,1,78,1,0.9135,588.079,OPTIMAL,4028.000000,10.1824,27.4783
2026-09-05T00:32:03.322916+00:00,0,8,es,es,p50,10,1.0,27,42,70,125,31,148,0,0,80,1,0.9146,898.017,OPTIMAL,4030.000000,9.7972,27.1555
2026-09-05T00:32:38.418146+00:00,0,9,static,static,request,10,1.0,33,65,68,112,28,169,0,0,4,0,0.9938,855.960,OPTIMAL,4028.000000,48.5890,92.8540
2026-09-05T00:32:40.323337+00:00,0,9,sketch,sketch,p50,10,1.0,33,46,70,131,23,171,0,2,73,2,0.9120,1810.677,OPTIMAL,4028.000000,8.1242,23.3658
2026-09-05T00:32:42.673426+00:00,0,9,es,es,p50,10,1.0,33,45,69,130,24,172,0,1,73,1,0.9138,1245.423,OPTIMAL,4028.000000,8.0257,23.1180
2026-09-05T00:33:18.031286+00:00,0,10,static,static,request,10,1.0,29,66,58,105,29,198,0,0,10,0,0.9936,486.462,OPTIMAL,3622.000000,46.0258,81.0555
2026-09-05T00:33:18.597604+00:00,0,10,sketch,sketch,p50,10,1.0,29,45,62,123,30,201,0,0,77,1,0.9104,470.736,OPTIMAL,4022.000000,9.5654,25.9415
2026-09-05T00:33:20.141377+00:00,0,10,es,es,p50,10,1.0,29,45,65,124,31,203,0,0,73,1,0.9125,517.523,OPTIMAL,4025.000000,9.2407,25.9903
2026-09-05T00:34:00.643963+00:00,0,11,static,static,request,10,1.0,36,80,70,109,27,225,0,0,4,0,0.9941,6126.859,OPTIMAL,3931.000000,42.6608,79.8258
2026-09-05T00:34:01.769806+00:00,0,11,sketch,sketch,p50,10,1.0,36,59,71,125,29,230,0,0,67,0,0.9100,1036.594,OPTIMAL,4031.000000,8.2683,24.5942
2026-09-05T00:34:04.048584+00:00,0,11,es,es,p50,10,1.0,36,56,71,126,29,232,0,1,65,1,0.9114,1421.899,OPTIMAL,4030.000000,7.4097,24.1339
2026-09-05T00:34:43.772231+00:00,0,12,static,static,request,10,1.0,38,87,62,108,27,252,0,0,8,0,0.9938,3347.277,OPTIMAL,3626.000000,41.5104,77.2745
2026-09-05T00:34:56.508588+00:00,0,12,sketch,sketch,p50,10,1.0,38,66,75,126,34,264,0,0,74,1,0.9079,12647.017,OPTIMAL,4035.000000,9.0455,26.2101
2026-09-05T00:35:00.362369+00:00,0,12,es,es,p50,10,1.0,38,63,73,126,33,265,0,0,77,2,0.9097,2644.604,OPTIMAL,4033.000000,9.1113,26.1312
2026-09-05T00:35:38.568083+00:00,0,13,static,static,request,10,1.0,40,101,68,106,30,282,0,0,9,0,0.9937,2352.684,OPTIMAL,4028.000000,43.7151,87.9516
2026-09-05T00:35:46.600949+00:00,0,13,sketch,sketch,p50,10,1.0,40,71,80,130,36,300,0,0,69,1,0.9087,7946.460,OPTIMAL,4040.000000,6.4171,22.1462
2026-09-05T00:35:50.608396+00:00,0,13,es,es,p50,10,1.0,40,70,80,132,34,299,0,0,70,1,0.9101,2826.459,OPTIMAL,4040.000000,6.8885,22.1695
2026-09-05T00:36:25.118849+00:00,0,14,static,static,request,10,1.0,30,103,56,103,29,311,0,0,14,0,0.9934,649.108,OPTIMAL,3026.000000,41.2563,81.2580
2026-09-05T00:36:25.618186+00:00,0,14,sketch,sketch,p50,10,1.0,30,61,61,122,29,329,0,0,69,1,0.9093,399.905,OPTIMAL,4021.000000,6.8860,21.9831
2026-09-05T00:36:27.283902+00:00,0,14,es,es,p50,10,1.0,30,60,63,124,31,330,0,0,71,1,0.9105,494.749,OPTIMAL,4023.000000,6.9110,20.1363
2026-09-05T00:37:02.281855+00:00,0,15,static,static,request,10,1.0,39,116,54,101,26,337,0,1,10,0,0.9935,909.118,OPTIMAL,3023.000000,44.7261,85.2714
2026-09-05T00:37:05.090173+00:00,0,15,sketch,sketch,p50,10,1.0,39,79,76,125,33,362,0,0,63,1,0.9101,2704.617,OPTIMAL,4036.000000,7.4280,22.0374
2026-09-05T00:37:12.912533+00:00,0,15,es,es,p50,10,1.0,39,76,77,128,33,363,0,0,64,1,0.9112,6994.595,OPTIMAL,4037.000000,7.7307,24.3482
2026-09-05T00:37:50.432379+00:00,0,16,static,static,request,10,1.0,21,113,62,89,34,371,0,0,8,0,0.9937,1529.134,OPTIMAL,4022.000000,49.2519,94.3432
2026-09-05T00:37:51.859478+00:00,0,16,sketch,sketch,p50,10,1.0,21,64,65,116,34,396,0,2,63,1,0.9102,1320.011,OPTIMAL,4023.000000,7.1396,21.6916
2026-09-05T00:37:54.321997+00:00,0,16,es,es,p50,10,1.0,21,60,63,115,36,399,0,1,64,1,0.9114,1288.958,OPTIMAL,4022.000000,6.6239,19.7120
2026-09-05T00:38:29.774286+00:00,0,17,static,static,request,10,1.0,38,129,55,89,16,387,0,0,10,0,0.9935,753.095,OPTIMAL,3916.000000,37.6556,79.5922
2026-09-05T00:38:31.880914+00:00,0,17,sketch,sketch,p50,10,1.0,38,77,72,126,22,418,0,0,67,0,0.9095,2005.804,OPTIMAL,4032.000000,9.6620,30.8674
2026-09-05T00:38:34.474594+00:00,0,17,es,es,p50,10,1.0,38,75,72,126,21,420,0,1,70,2,0.9104,1388.685,OPTIMAL,4031.000000,9.9934,31.8491
2026-09-05T00:39:11.929149+00:00,0,18,static,static,request,10,1.0,30,143,64,88,25,412,0,1,11,1,0.9933,3117.760,OPTIMAL,4023.000000,37.1106,67.7791
2026-09-05T00:39:12.653877+00:00,0,18,sketch,sketch,p50,10,1.0,30,75,63,124,25,443,0,0,67,0,0.9091,628.739,OPTIMAL,4023.000000,9.1983,26.2258
2026-09-05T00:39:14.792142+00:00,0,18,es,es,p50,10,1.0,30,73,60,123,23,443,0,1,71,1,0.9097,684.684,OPTIMAL,4019.000000,9.7922,27.9021
2026-09-05T00:39:48.950125+00:00,0,19,static,static,request,10,1.0,45,164,53,91,17,429,0,0,10,0,0.9933,496.142,OPTIMAL,3320.000000,39.9454,81.8997
2026-09-05T00:39:51.146146+00:00,0,19,sketch,sketch,p50,10,1.0,45,97,64,117,31,474,0,1,69,1,0.9081,2039.115,OPTIMAL,4023.000000,8.6762,25.6892
2026-09-05T00:39:53.049295+00:00,0,19,es,es,p50,10,1.0,45,98,68,118,33,476,0,2,72,0,0.9087,818.908,OPTIMAL,4026.000000,9.5520,26.5293
2026-09-05T00:40:29.842594+00:00,0,20,static,static,request,10,1.0,40,184,52,89,20,449,0,0,4,0,0.9934,553.916,OPTIMAL,3418.000000,45.2708,86.8050
2026-09-05T00:40:33.084913+00:00,0,20,sketch,sketch,p50,10,1.0,40,113,67,116,28,502,0,2,69,1,0.9078,3144.720,OPTIMAL,4025.000000,7.1792,20.7823
2026-09-05T00:40:35.104974+00:00,0,20,es,es,p50,10,1.0,40,110,69,118,29,505,0,0,72,0,0.9083,799.899,OPTIMAL,4029.000000,8.1021,22.0302
2026-09-05T00:41:09.311822+00:00,1,0,static,static,request,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,65.440,OPTIMAL,38.000000,,
2026-09-05T00:41:09.365301+00:00,1,0,sketch,sketch,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,52.979,OPTIMAL,38.000000,,
2026-09-05T00:41:09.416107+00:00,1,0,es,es,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,50.348,OPTIMAL,38.000000,,
2026-09-05T00:41:43.302322+00:00,1,1,static,static,request,10,1.0,23,23,61,61,0,0,0,0,4,0,0.9875,130.479,OPTIMAL,3823.000000,48.6403,99.3407
2026-09-05T00:41:43.511743+00:00,1,1,sketch,sketch,p50,10,1.0,23,23,61,61,0,0,0,0,4,0,0.9875,172.886,OPTIMAL,3823.000000,1.7969,1.2046
2026-09-05T00:41:44.520839+00:00,1,1,es,es,p50,10,1.0,23,23,61,61,0,0,0,0,4,0,0.9875,126.924,OPTIMAL,3823.000000,1.7625,1.1469
2026-09-05T00:42:19.320670+00:00,1,2,static,static,request,10,1.0,36,36,74,88,7,7,0,0,7,0,0.9909,1124.993,OPTIMAL,4034.000000,48.4670,91.3823
2026-09-05T00:42:19.713543+00:00,1,2,sketch,sketch,p50,10,1.0,36,36,76,90,7,7,0,0,25,0,0.9590,342.062,OPTIMAL,4036.000000,5.9659,18.7743
2026-09-05T00:42:21.062147+00:00,1,2,es,es,p50,10,1.0,36,36,76,90,7,7,0,0,25,0,0.9591,659.085,OPTIMAL,4036.000000,5.9312,18.8468
2026-09-05T00:42:56.973275+00:00,1,3,static,static,request,10,1.0,34,36,53,103,11,18,0,0,12,1,0.9910,2138.113,OPTIMAL,2726.000000,48.9557,106.1912
2026-09-05T00:42:57.458644+00:00,1,3,sketch,sketch,p50,10,1.0,34,34,71,110,11,18,0,1,38,1,0.9422,402.484,OPTIMAL,4030.000000,5.9843,19.7472
2026-09-05T00:42:58.882390+00:00,1,3,es,es,p50,10,1.0,34,34,73,112,11,18,0,1,38,1,0.9423,391.736,OPTIMAL,4032.000000,5.9480,19.6963
2026-09-05T00:43:31.963556+00:00,1,4,static,static,request,10,1.0,36,46,43,104,17,35,0,0,12,1,0.9923,402.276,OPTIMAL,2518.000000,45.7228,89.6761
2026-09-05T00:43:33.426645+00:00,1,4,sketch,sketch,p50,10,1.0,36,39,69,123,16,34,0,1,56,2,0.9328,1377.331,OPTIMAL,4028.000000,7.8273,26.3396
2026-09-05T00:43:35.497224+00:00,1,4,es,es,p50,10,1.0,36,37,69,124,17,35,0,1,57,2,0.9327,885.991,OPTIMAL,4028.000000,7.6935,26.2928
2026-09-05T00:44:22.897243+00:00,1,5,static,static,request,10,1.0,34,62,74,114,25,60,0,0,11,1,0.9918,14111.285,OPTIMAL,3935.000000,46.4579,86.2614
2026-09-05T00:44:24.825352+00:00,1,5,sketch,sketch,p50,10,1.0,34,44,68,132,19,53,0,0,70,2,0.9297,1822.660,OPTIMAL,4028.000000,7.5240,22.0112
2026-09-05T00:44:27.197679+00:00,1,5,es,es,p50,10,1.0,34,42,60,130,18,53,0,0,68,2,0.9293,1582.241,OPTIMAL,3624.000000,7.5479,21.8942
2026-09-05T00:45:20.738719+00:00,1,6,static,static,request,10,1.0,29,56,73,114,33,93,0,0,16,1,0.9910,19189.596,OPTIMAL,4033.000000,42.2689,92.6105
2026-09-05T00:45:21.510076+00:00,1,6,sketch,sketch,p50,10,1.0,29,45,69,125,36,89,0,0,81,2,0.9236,674.243,OPTIMAL,4029.000000,8.1292,23.3197
2026-09-05T00:45:25.347375+00:00,1,6,es,es,p50,10,1.0,29,47,73,126,37,90,0,0,84,4,0.9235,2610.768,OPTIMAL,4033.000000,8.3350,23.2810
2026-09-05T00:46:00.473312+00:00,1,7,static,static,request,10,1.0,28,51,48,114,20,113,0,0,16,2,0.9897,405.618,OPTIMAL,2820.000000,43.6752,88.7707
2026-09-05T00:46:10.272770+00:00,1,7,sketch,sketch,p50,10,1.0,28,44,67,125,27,116,0,1,74,1,0.9178,9706.494,OPTIMAL,4026.000000,9.3988,26.7116
2026-09-05T00:46:14.864008+00:00,1,7,es,es,p50,10,1.0,28,42,69,127,28,118,0,1,70,1,0.9186,3039.246,OPTIMAL,4028.000000,9.1630,26.6710
2026-09-05T00:46:51.209467+00:00,1,8,static,static,request,10,1.0,27,58,57,113,26,139,0,0,5,0,0.9909,2519.008,OPTIMAL,3225.000000,41.8692,77.6908
2026-09-05T00:46:52.957693+00:00,1,8,sketch,sketch,p50,10,1.0,27,44,72,127,30,146,0,1,75,0,0.9158,1656.869,OPTIMAL,4031.000000,8.0149,21.4777
2026-09-05T00:46:54.860368+00:00,1,8,es,es,p50,10,1.0,27,40,67,124,30,148,0,0,72,0,0.9168,949.495,OPTIMAL,4027.000000,7.6910,21.4328
2026-09-05T00:47:30.385609+00:00,1,9,static,static,request,10,1.0,33,66,67,114,28,167,0,0,11,0,0.9911,1472.590,OPTIMAL,3829.000000,48.3802,101.4453
2026-09-05T00:47:35.810323+00:00,1,9,sketch,sketch,p50,10,1.0,33,45,71,130,28,174,0,1,80,3,0.9130,5316.321,OPTIMAL,4030.000000,8.9402,22.5679
2026-09-05T00:47:37.834526+00:00,1,9,es,es,p50,10,1.0,33,46,71,127,28,176,0,0,75,1,0.9144,832.525,OPTIMAL,4031.000000,8.9608,22.6359
2026-09-05T00:48:13.221958+00:00,1,10,static,static,request,10,1.0,29,66,53,106,29,196,0,0,7,0,0.9915,352.514,OPTIMAL,3221.000000,49.2925,95.3948
2026-09-05T00:48:14.181213+00:00,1,10,sketch,sketch,p50,10,1.0,29,43,61,119,32,206,0,0,70,0,0.9124,828.115,OPTIMAL,4021.000000,8.6090,25.7397
2026-09-05T00:48:15.876951+00:00,1,10,es,es,p50,10,1.0,29,44,63,120,30,206,0,0,68,0,0.9137,783.918,OPTIMAL,4023.000000,8.3055,25.6676
2026-09-05T00:48:49.309166+00:00,1,11,static,static,request,10,1.0,36,81,70,109,27,223,0,0,6,1,0.9923,735.434,OPTIMAL,4030.000000,47.1296,89.5276
2026-09-05T00:48:51.223275+00:00,1,11,sketch,sketch,p50,10,1.0,36,58,73,126,26,232,0,1,67,1,0.9115,1827.844,OPTIMAL,4032.000000,8.2055,28.0042
2026-09-05T00:48:52.752812+00:00,1,11,es,es,p50,10,1.0,36,57,71,126,25,231,0,0,66,0,0.9134,625.832,OPTIMAL,4031.000000,7.6725,26.5207
2026-09-05T00:49:29.735432+00:00,1,12,static,static,request,10,1.0,38,89,69,107,31,254,0,0,12,1,0.9923,3097.940,OPTIMAL,4029.000000,46.2304,93.6466
2026-09-05T00:49:32.298000+00:00,1,12,sketch,sketch,p50,10,1.0,38,63,72,130,28,260,0,1,70,1,0.9107,2470.820,OPTIMAL,4031.000000,8.3265,25.1608
2026-09-05T00:49:35.565386+00:00,1,12,es,es,p50,10,1.0,38,64,74,128,32,263,0,0,71,1,0.9124,2358.818,OPTIMAL,4034.000000,8.4180,25.0475
2026-09-05T00:50:12.261312+00:00,1,13,static,static,request,10,1.0,40,100,63,107,27,281,0,0,9,0,0.9926,1589.118,OPTIMAL,3627.000000,40.4091,90.6701
2026-09-05T00:50:21.626718+00:00,1,13,sketch,sketch,p50,10,1.0,40,71,80,133,37,297,0,0,73,0,0.9089,9262.575,OPTIMAL,4040.000000,9.1762,25.6173
2026-09-05T00:50:33.334925+00:00,1,13,es,es,p50,10,1.0,40,70,80,134,34,297,0,0,70,0,0.9111,11067.897,OPTIMAL,4040.000000,8.4940,23.9096
2026-09-05T00:51:10.980519+00:00,1,14,static,static,request,10,1.0,30,103,57,104,30,311,0,0,12,1,0.9925,1476.838,OPTIMAL,3027.000000,41.4505,83.3600
2026-09-05T00:51:12.098122+00:00,1,14,sketch,sketch,p50,10,1.0,30,61,65,129,29,326,0,2,81,3,0.9089,1001.228,OPTIMAL,4023.000000,7.0943,18.4702
2026-09-05T00:51:14.705896+00:00,1,14,es,es,p50,10,1.0,30,60,64,129,29,326,0,0,75,1,0.9114,1393.786,OPTIMAL,4024.000000,7.2346,19.2455
2026-09-05T00:51:48.468230+00:00,1,15,static,static,request,10,1.0,39,115,59,101,27,338,0,0,15,1,0.9922,1021.657,OPTIMAL,3524.000000,41.3328,88.2190
2026-09-05T00:51:50.282826+00:00,1,15,sketch,sketch,p50,10,1.0,39,75,72,128,33,359,0,0,80,1,0.9092,1695.801,OPTIMAL,4032.000000,7.7604,21.1105
2026-09-05T00:51:54.003113+00:00,1,15,es,es,p50,10,1.0,39,75,73,126,36,362,0,1,83,3,0.9112,2565.564,OPTIMAL,4032.000000,7.7267,21.6467
2026-09-05T00:52:29.792840+00:00,1,16,static,static,request,10,1.0,21,112,62,92,31,369,0,0,5,0,0.9926,1489.800,OPTIMAL,4022.000000,46.0192,92.8839
2026-09-05T00:52:31.345038+00:00,1,16,sketch,sketch,p50,10,1.0,21,64,65,115,38,397,0,1,60,0,0.9106,1452.517,OPTIMAL,4024.000000,6.1826,19.1303
2026-09-05T00:52:33.524720+00:00,1,16,es,es,p50,10,1.0,21,63,62,114,34,396,0,1,56,0,0.9125,1000.749,OPTIMAL,4021.000000,6.5989,22.1302
2026-09-05T00:53:08.175158+00:00,1,17,static,static,request,10,1.0,38,128,61,91,22,391,0,0,9,0,0.9925,1220.616,OPTIMAL,4021.000000,43.5305,93.6518
2026-09-05T00:53:18.542888+00:00,1,17,sketch,sketch,p50,10,1.0,38,77,72,125,22,419,0,1,65,1,0.9103,10267.326,OPTIMAL,4031.000000,9.1782,28.5142
2026-09-05T00:53:32.207425+00:00,1,17,es,es,p50,10,1.0,38,79,75,125,24,420,0,0,64,0,0.9116,12635.607,OPTIMAL,4035.000000,9.8171,29.9987
2026-09-05T00:54:08.470217+00:00,1,18,static,static,request,10,1.0,30,137,56,92,19,410,0,0,8,0,0.9925,647.231,OPTIMAL,3620.000000,40.2330,83.4125
2026-09-05T00:54:09.106915+00:00,1,18,sketch,sketch,p50,10,1.0,30,75,65,127,23,442,0,0,78,1,0.9097,518.067,OPTIMAL,4025.000000,9.8613,29.1178
2026-09-05T00:54:11.295421+00:00,1,18,es,es,p50,10,1.0,30,74,62,126,21,441,0,0,75,1,0.9109,684.066,OPTIMAL,4022.000000,9.6132,29.0550
2026-09-05T00:54:46.733297+00:00,1,19,static,static,request,10,1.0,45,162,53,93,20,430,0,1,6,0,0.9925,872.757,OPTIMAL,3220.000000,41.1369,78.9053
2026-09-05T00:54:47.820715+00:00,1,19,sketch,sketch,p50,10,1.0,45,95,65,118,34,476,0,1,76,1,0.9089,983.720,OPTIMAL,4024.000000,8.4903,26.1125
2026-09-05T00:54:49.532092+00:00,1,19,es,es,p50,10,1.0,45,97,64,117,33,474,0,4,80,1,0.9097,806.175,OPTIMAL,4020.000000,9.3269,26.1641
2026-09-05T00:55:23.031535+00:00,1,20,static,static,request,10,1.0,40,181,42,88,20,450,0,0,13,1,0.9920,498.826,OPTIMAL,2715.000000,42.6297,82.5082
2026-09-05T00:55:25.102866+00:00,1,20,sketch,sketch,p50,10,1.0,40,110,67,117,28,504,0,3,75,2,0.9083,1974.227,OPTIMAL,4024.000000,9.8555,27.0159
2026-09-05T00:55:26.544716+00:00,1,20,es,es,p50,10,1.0,40,113,66,116,27,501,0,1,71,2,0.9088,740.042,OPTIMAL,4025.000000,9.7560,25.8419
2026-09-05T00:56:01.812938+00:00,2,0,static,static,request,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,69.549,OPTIMAL,38.000000,,
2026-09-05T00:56:01.871950+00:00,2,0,sketch,sketch,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,58.474,OPTIMAL,38.000000,,
2026-09-05T00:56:01.922794+00:00,2,0,es,es,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,50.413,OPTIMAL,38.000000,,
2026-09-05T00:56:34.815913+00:00,2,1,static,static,request,10,1.0,23,23,61,61,0,0,0,0,2,0,0.9977,119.314,OPTIMAL,3823.000000,46.2618,94.1960
2026-09-05T00:56:34.969670+00:00,2,1,sketch,sketch,p50,10,1.0,23,23,61,61,0,0,0,0,2,0,0.9977,117.428,OPTIMAL,3823.000000,0.8417,1.5366
2026-09-05T00:56:35.980114+00:00,2,1,es,es,p50,10,1.0,23,23,61,61,0,0,0,0,2,0,0.9977,134.623,OPTIMAL,3823.000000,0.8031,1.4627
2026-09-05T00:57:10.271661+00:00,2,2,static,static,request,10,1.0,36,36,73,86,8,8,0,0,6,0,0.9958,852.013,OPTIMAL,4033.000000,44.5576,91.8227
2026-09-05T00:57:10.895112+00:00,2,2,sketch,sketch,p50,10,1.0,36,36,76,90,7,7,0,0,26,0,0.9679,556.499,OPTIMAL,4036.000000,4.9890,19.4026
2026-09-05T00:57:12.239260+00:00,2,2,es,es,p50,10,1.0,36,36,76,90,7,7,0,0,26,0,0.9680,398.449,OPTIMAL,4036.000000,4.9527,19.2790
2026-09-05T00:57:47.218929+00:00,2,3,static,static,request,10,1.0,34,37,59,103,10,18,0,0,12,1,0.9929,553.076,OPTIMAL,3227.000000,48.1749,100.7264
2026-09-05T00:57:47.905129+00:00,2,3,sketch,sketch,p50,10,1.0,34,34,72,112,10,17,0,1,43,1,0.9449,602.432,OPTIMAL,4031.000000,6.0605,20.7965
2026-09-05T00:57:49.844941+00:00,2,3,es,es,p50,10,1.0,34,34,72,112,10,17,0,1,43,1,0.9450,922.934,OPTIMAL,4031.000000,6.0223,20.7213
2026-09-05T00:58:23.900682+00:00,2,4,static,static,request,10,1.0,36,46,47,106,17,35,0,0,11,1,0.9927,640.923,OPTIMAL,2720.000000,47.2756,105.3333
2026-09-05T00:58:24.743989+00:00,2,4,sketch,sketch,p50,10,1.0,36,38,70,123,19,36,0,0,62,2,0.9320,744.126,OPTIMAL,4030.000000,6.3974,20.8910
2026-09-05T00:58:27.104205+00:00,2,4,es,es,p50,10,1.0,36,38,69,122,19,36,0,0,59,1,0.9324,1070.779,OPTIMAL,4029.000000,6.3499,20.7677
2026-09-05T00:59:05.083277+00:00,2,5,static,static,request,10,1.0,34,60,68,114,25,60,0,0,9,1,0.9921,4047.550,OPTIMAL,3533.000000,38.8738,87.8437
2026-09-05T00:59:06.618957+00:00,2,5,sketch,sketch,p50,10,1.0,34,42,68,129,22,58,0,0,70,1,0.9243,1439.958,OPTIMAL,4028.000000,8.8919,27.7176
2026-09-05T00:59:08.631570+00:00,2,5,es,es,p50,10,1.0,34,43,68,128,22,58,0,0,71,1,0.9246,528.532,OPTIMAL,4028.000000,8.9425,27.7429
2026-09-05T00:59:44.070677+00:00,2,6,static,static,request,10,1.0,29,56,70,114,30,90,0,0,12,2,0.9921,2353.653,OPTIMAL,4030.000000,41.6439,85.1670
2026-09-05T00:59:45.663837+00:00,2,6,sketch,sketch,p50,10,1.0,29,43,70,126,33,91,0,0,68,0,0.9208,1502.451,OPTIMAL,4030.000000,7.7244,23.3879
2026-09-05T00:59:47.866538+00:00,2,6,es,es,p50,10,1.0,29,44,70,125,33,91,0,1,71,2,0.9211,690.791,OPTIMAL,4029.000000,7.6429,23.3122
2026-09-05T01:00:26.499647+00:00,2,7,static,static,request,10,1.0,28,54,57,114,23,113,0,0,10,1,0.9923,3583.973,OPTIMAL,3423.000000,42.5583,86.2630
2026-09-05T01:00:28.285322+00:00,2,7,sketch,sketch,p50,10,1.0,28,41,68,127,27,118,0,1,74,1,0.9183,1690.267,OPTIMAL,4027.000000,7.9687,22.3642
2026-09-05T01:00:30.263369+00:00,2,7,es,es,p50,10,1.0,28,42,67,125,27,118,0,1,72,1,0.9196,1025.983,OPTIMAL,4026.000000,7.9174,22.4073
