timestamp,variant,run,workload,node_count,message
2026-01-23T17:47:58,p25_p50_p75_p90_net,5,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:58,cumulative_net,1,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:58,cumulative_net,2,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:58,cumulative_net,3,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:58,cumulative_net,4,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:58,cumulative_net,5,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:58,p25_cpu_mem_net,1,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:58,p25_cpu_mem_net,1,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:58,p25_cpu_mem_net,2,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:58,p25_cpu_mem_net,2,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:58,p25_cpu_mem_net,3,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:58,p25_cpu_mem_net,3,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:58,p25_cpu_mem_net,4,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:58,p25_cpu_mem_net,4,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:58,p25_cpu_mem_net,5,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:58,p25_cpu_mem_net,5,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:59,p50_cpu_mem_net,1,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p50_cpu_mem_net,1,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p50_cpu_mem_net,2,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p50_cpu_mem_net,2,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p50_cpu_mem_net,3,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p50_cpu_mem_net,3,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p50_cpu_mem_net,4,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p50_cpu_mem_net,4,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p50_cpu_mem_net,5,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p50_cpu_mem_net,5,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p75_cpu_mem_net,1,N001,1,ok
2026-01-23T17:47:59,p75_cpu_mem_net,2,N001,1,ok
2026-01-23T17:47:59,p75_cpu_mem_net,3,N001,1,ok
2026-01-23T17:47:59,p75_cpu_mem_net,4,N001,1,ok
2026-01-23T17:47:59,p75_cpu_mem_net,5,N001,1,ok
2026-01-23T17:47:59,p90_cpu_mem_net,1,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p90_cpu_mem_net,2,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p90_cpu_mem_net,3,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p90_cpu_mem_net,4,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p90_cpu_mem_net,5,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,1,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,1,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,1,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,1,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,1,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,2,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,2,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,2,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,2,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,2,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,3,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,3,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,3,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,3,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,3,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,4,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,4,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,4,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,4,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,4,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,5,N001,1,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,5,N001,1,Node N001 memory_p25 diff 32.01 vs 32.59487643738612
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,5,N001,1,Node N001 memory_p50 diff 64.386 vs 63.610849626675964
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,5,N001,1,Node N001 network_p25 diff 10445.1 vs 10056.084711459072
2026-01-23T17:47:59,p25_p50_p75_p90_cpu_mem_net,5,N001,1,Node N001 network_p50 diff 20190.4 vs 19966.47628641598
2026-01-23T17:47:59,cumulative_cpu_mem_net,1,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:59,cumulative_cpu_mem_net,2,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:59,cumulative_cpu_mem_net,3,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:59,cumulative_cpu_mem_net,4,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:59,cumulative_cpu_mem_net,5,N001,1,Node N001 cumulative.network_mbps diff 2147483647.0 vs 10037192046.951069
2026-01-23T17:47:59,top_cpu,1,N001,1,ok
2026-01-23T17:47:59,top_cpu,2,N001,1,ok
2026-01-23T17:47:59,top_cpu,3,N001,1,ok
2026-01-23T17:47:59,top_cpu,4,N001,1,ok
2026-01-23T17:47:59,top_cpu,5,N001,1,ok
2026-01-23T17:47:59,top_mem,1,N001,1,ok
2026-01-23T17:47:59,top_mem,2,N001,1,ok
2026-01-23T17:47:59,top_mem,3,N001,1,ok
2026-01-23T17:47:59,top_mem,4,N001,1,ok
2026-01-23T17:47:59,top_mem,5,N001,1,ok
2026-01-23T17:48:00,top_net,1,N001,1,ok
2026-01-23T17:48:00,top_net,2,N001,1,ok
2026-01-23T17:48:00,top_net,3,N001,1,ok
2026-01-23T17:48:00,top_net,4,N001,1,ok
2026-01-23T17:48:00,top_net,5,N001,1,ok
2026-01-23T17:48:00,p25_cpu,1,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:00,p25_cpu,1,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:00,p25_cpu,1,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:00,p25_cpu,2,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:00,p25_cpu,2,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:00,p25_cpu,2,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:00,p25_cpu,3,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:00,p25_cpu,3,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:00,p25_cpu,3,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:00,p25_cpu,4,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
