timestamp,backend,variant,workload,node_count,run,duration_ms,ok,status
2026-01-23T17:47:57,es,p25_mem,N001,1,2,3.16449673846364,True,200
2026-01-23T17:47:57,sketch,p25_mem,N001,1,3,4.881898872554302,True,200
2026-01-23T17:47:57,es,p25_mem,N001,1,3,3.2619889825582504,True,200
2026-01-23T17:47:57,sketch,p25_mem,N001,1,4,5.033712834119797,True,200
2026-01-23T17:47:57,es,p25_mem,N001,1,4,3.188465256243944,True,200
2026-01-23T17:47:57,sketch,p25_mem,N001,1,5,4.383229184895754,True,200
2026-01-23T17:47:57,es,p25_mem,N001,1,5,3.249049186706543,True,200
2026-01-23T17:47:57,sketch,p50_mem,N001,1,1,5.481579806655645,True,200
2026-01-23T17:47:57,es,p50_mem,N001,1,1,70.21975796669722,True,200
2026-01-23T17:47:57,sketch,p50_mem,N001,1,2,4.366658162325621,True,200
2026-01-23T17:47:57,es,p50_mem,N001,1,2,2.9496480710804462,True,200
2026-01-23T17:47:57,sketch,p50_mem,N001,1,3,4.622971173375845,True,200
2026-01-23T17:47:57,es,p50_mem,N001,1,3,2.8768531046807766,True,200
2026-01-23T17:47:57,sketch,p50_mem,N001,1,4,4.62702801451087,True,200
2026-01-23T17:47:57,es,p50_mem,N001,1,4,2.905328292399645,True,200
2026-01-23T17:47:57,sketch,p50_mem,N001,1,5,4.517856054008007,True,200
2026-01-23T17:47:57,es,p50_mem,N001,1,5,2.8514680452644825,True,200
2026-01-23T17:47:57,sketch,p75_mem,N001,1,1,5.225325934588909,True,200
2026-01-23T17:47:57,es,p75_mem,N001,1,1,68.43078788369894,True,200
2026-01-23T17:47:57,sketch,p75_mem,N001,1,2,4.695232026278973,True,200
2026-01-23T17:47:57,es,p75_mem,N001,1,2,3.1135487370193005,True,200
2026-01-23T17:47:57,sketch,p75_mem,N001,1,3,4.963538609445095,True,200
2026-01-23T17:47:57,es,p75_mem,N001,1,3,3.251655027270317,True,200
2026-01-23T17:47:57,sketch,p75_mem,N001,1,4,4.834975581616163,True,200
2026-01-23T17:47:57,es,p75_mem,N001,1,4,3.1793848611414433,True,200
2026-01-23T17:47:57,sketch,p75_mem,N001,1,5,4.884930327534676,True,200
2026-01-23T17:47:57,es,p75_mem,N001,1,5,3.2323352061212063,True,200
2026-01-23T17:47:57,sketch,p90_mem,N001,1,1,5.563332699239254,True,200
2026-01-23T17:47:57,es,p90_mem,N001,1,1,80.39871463552117,True,200
2026-01-23T17:47:57,sketch,p90_mem,N001,1,2,4.837097134441137,True,200
