timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T20:13:41.839763+00:00,1,7,es,es,p50,10,1.0,28,38,67,128,30,119,0,1,77,2,0.9248,9790.377,OPTIMAL,4026.000000,8.3017,22.2889
2026-09-04T20:14:16.779248+00:00,1,8,static,static,request,10,1.0,27,57,58,111,28,142,0,0,8,0,0.9926,243.592,OPTIMAL,3325.000000,41.3227,78.9741
2026-09-04T20:14:17.838114+00:00,1,8,sketch,sketch,p50,10,1.0,27,40,70,127,31,148,0,0,74,0,0.9202,925.494,OPTIMAL,4030.000000,10.6064,30.6186
2026-09-04T20:14:19.836787+00:00,1,8,es,es,p50,10,1.0,27,38,67,126,29,148,0,0,73,0,0.9199,628.117,OPTIMAL,4027.000000,10.4318,30.6136
2026-09-04T20:15:01.269029+00:00,1,9,static,static,request,10,1.0,33,65,70,113,28,170,0,0,6,0,0.9932,5962.609,OPTIMAL,4030.000000,45.4733,90.5829
2026-09-04T20:15:03.099702+00:00,1,9,sketch,sketch,p50,10,1.0,33,43,68,131,24,172,0,1,81,1,0.9146,1742.401,OPTIMAL,4027.000000,9.7978,25.7197
2026-09-04T20:15:04.649873+00:00,1,9,es,es,p50,10,1.0,33,44,68,129,25,173,0,0,81,2,0.9136,440.889,OPTIMAL,4028.000000,9.9875,27.4022
2026-09-04T20:15:40.025947+00:00,1,10,static,static,request,10,1.0,29,64,48,107,26,196,0,0,12,1,0.9934,363.286,OPTIMAL,2820.000000,39.3832,65.6791
2026-09-04T20:15:40.649109+00:00,1,10,sketch,sketch,p50,10,1.0,29,44,64,120,35,207,0,0,79,0,0.9117,532.293,OPTIMAL,4024.000000,10.3640,28.7035
2026-09-04T20:15:42.196940+00:00,1,10,es,es,p50,10,1.0,29,45,66,120,35,208,0,0,78,0,0.9110,842.584,OPTIMAL,4026.000000,10.1514,28.5693
2026-09-04T20:16:21.831588+00:00,1,11,static,static,request,10,1.0,36,80,69,111,28,224,0,0,10,1,0.9938,4036.885,OPTIMAL,3732.000000,37.7143,69.4773
2026-09-04T20:16:22.544191+00:00,1,11,sketch,sketch,p50,10,1.0,36,56,69,123,26,233,0,0,71,0,0.9099,623.953,OPTIMAL,4029.000000,10.5845,26.0272
2026-09-04T20:16:25.831736+00:00,1,11,es,es,p50,10,1.0,36,55,70,124,26,234,0,1,71,1,0.9085,2417.468,OPTIMAL,4029.000000,10.1408,26.0186
2026-09-04T20:17:02.935111+00:00,1,12,static,static,request,10,1.0,38,86,69,109,31,255,0,0,11,0,0.9936,1267.123,OPTIMAL,4029.000000,44.9425,99.3271
2026-09-04T20:17:17.676950+00:00,1,12,sketch,sketch,p50,10,1.0,38,65,76,121,38,271,0,0,69,1,0.9094,14658.155,OPTIMAL,4036.000000,8.0599,24.3969
