timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T08:54:43.165187+00:00,0,11,es,es,p50,10,1.0,36,56,71,126,30,232,0,0,64,0,0.9138,2325.469,OPTIMAL,4031.000000,7.4308,24.1339
2026-09-04T08:55:20.538547+00:00,0,12,static,static,request,10,1.0,38,86,62,109,29,254,0,0,9,0,0.9942,2933.818,OPTIMAL,3428.000000,40.7206,77.2745
2026-09-04T08:55:24.766085+00:00,0,12,sketch,sketch,p50,10,1.0,38,62,71,126,32,264,0,1,76,1,0.9118,4121.279,OPTIMAL,4030.000000,9.0146,24.7987
2026-09-04T08:55:29.703476+00:00,0,12,es,es,p50,10,1.0,38,63,74,126,34,266,0,1,79,2,0.9113,3809.954,OPTIMAL,4033.000000,8.9037,24.7920
2026-09-04T08:56:08.143999+00:00,0,13,static,static,request,10,1.0,40,98,69,108,30,284,0,0,15,1,0.9941,2728.686,OPTIMAL,4029.000000,42.8454,87.9516
2026-09-04T08:56:15.660723+00:00,0,13,sketch,sketch,p50,10,1.0,40,71,81,130,37,301,0,0,70,1,0.9119,7430.614,OPTIMAL,4041.000000,6.5380,22.1282
2026-09-04T08:56:29.639426+00:00,0,13,es,es,p50,10,1.0,40,69,79,132,33,299,0,0,70,1,0.9115,12635.704,OPTIMAL,4039.000000,6.7249,21.6759
2026-09-04T08:57:06.402177+00:00,0,14,static,static,request,10,1.0,30,99,50,103,29,313,0,0,15,0,0.9938,658.438,OPTIMAL,2624.000000,40.6255,81.2580
2026-09-04T08:57:06.949595+00:00,0,14,sketch,sketch,p50,10,1.0,30,60,63,124,29,330,0,1,72,2,0.9118,451.783,OPTIMAL,4022.000000,7.0689,21.9882
2026-09-04T08:57:08.884667+00:00,0,14,es,es,p50,10,1.0,30,60,65,126,31,330,0,1,70,2,0.9113,901.644,OPTIMAL,4024.000000,6.9442,20.1363
2026-09-04T08:57:45.003230+00:00,0,15,static,static,request,10,1.0,39,114,58,100,26,339,0,0,16,2,0.9937,933.519,OPTIMAL,3523.000000,43.1349,80.7401
2026-09-04T08:57:48.029012+00:00,0,15,sketch,sketch,p50,10,1.0,39,76,75,127,32,362,0,0,64,1,0.9120,2921.229,OPTIMAL,4035.000000,7.9829,24.4294
2026-09-04T08:57:52.188621+00:00,0,15,es,es,p50,10,1.0,39,74,74,126,34,364,0,1,65,1,0.9117,3047.598,OPTIMAL,4033.000000,7.6004,23.5782
2026-09-04T08:58:29.786757+00:00,0,16,static,static,request,10,1.0,21,112,65,92,33,372,0,0,8,0,0.9939,1686.469,OPTIMAL,4025.000000,50.0904,92.1883
2026-09-04T08:58:33.288706+00:00,0,16,sketch,sketch,p50,10,1.0,21,62,65,117,35,397,0,1,64,1,0.9117,3407.248,OPTIMAL,4024.000000,7.1781,20.0578
2026-09-04T08:58:36.701600+00:00,0,16,es,es,p50,10,1.0,21,61,65,117,34,398,0,0,67,2,0.9115,2501.019,OPTIMAL,4025.000000,7.4094,21.5523
2026-09-04T08:59:11.637965+00:00,0,17,static,static,request,10,1.0,38,125,63,95,20,392,0,0,10,0,0.9937,570.803,OPTIMAL,4023.000000,38.0472,79.5922
2026-09-04T08:59:14.214834+00:00,0,17,sketch,sketch,p50,10,1.0,38,75,73,127,23,420,0,2,70,1,0.9103,2441.638,OPTIMAL,4031.000000,9.5912,31.9266
2026-09-04T08:59:16.968689+00:00,0,17,es,es,p50,10,1.0,38,74,71,126,22,420,0,1,70,2,0.9103,1662.481,OPTIMAL,4030.000000,9.8874,31.8491
2026-09-04T08:59:51.993181+00:00,0,18,static,static,request,10,1.0,30,132,49,96,19,411,0,0,6,0,0.9936,820.158,OPTIMAL,2920.000000,38.4034,78.9389
2026-09-04T08:59:52.911907+00:00,0,18,sketch,sketch,p50,10,1.0,30,72,63,125,25,445,0,1,66,0,0.9098,821.102,OPTIMAL,4022.000000,9.0365,26.2309
2026-09-04T08:59:54.940395+00:00,0,18,es,es,p50,10,1.0,30,73,64,124,26,446,0,0,70,0,0.9096,560.072,OPTIMAL,4024.000000,9.3658,27.9021
2026-09-04T09:00:29.033990+00:00,0,19,static,static,request,10,1.0,45,157,46,94,20,431,0,0,9,0,0.9937,275.722,OPTIMAL,2818.000000,39.5629,90.4289
2026-09-04T09:00:29.594735+00:00,0,19,sketch,sketch,p50,10,1.0,45,94,60,116,29,474,0,1,73,1,0.9087,472.085,OPTIMAL,4019.000000,9.5042,26.5376
2026-09-04T09:00:31.521529+00:00,0,19,es,es,p50,10,1.0,45,94,66,120,30,476,0,2,67,1,0.9088,1066.660,OPTIMAL,4024.000000,9.1794,26.5293
2026-09-04T09:01:07.018085+00:00,0,20,static,static,request,10,1.0,40,179,57,88,24,455,0,0,5,0,0.9937,759.858,OPTIMAL,3918.000000,44.2157,86.8050
2026-09-04T09:01:09.989465+00:00,0,20,sketch,sketch,p50,10,1.0,40,114,66,114,28,502,0,1,73,1,0.9081,2871.849,OPTIMAL,4025.000000,7.9463,22.1391
2026-09-04T09:01:12.924000+00:00,0,20,es,es,p50,10,1.0,40,108,67,119,28,504,0,0,73,1,0.9086,1401.274,OPTIMAL,4027.000000,7.1709,20.0189
2026-09-04T09:01:49.050058+00:00,1,0,static,static,request,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,61.400,OPTIMAL,38.000000,,
2026-09-04T09:01:49.101548+00:00,1,0,sketch,sketch,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,51.042,OPTIMAL,38.000000,,
2026-09-04T09:01:49.152355+00:00,1,0,es,es,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,50.378,OPTIMAL,38.000000,,
2026-09-04T09:02:23.897152+00:00,1,1,static,static,request,10,1.0,23,23,61,61,0,0,0,0,4,0,0.9875,125.083,OPTIMAL,3823.000000,48.6403,99.3407
2026-09-04T09:02:24.047265+00:00,1,1,sketch,sketch,p50,10,1.0,23,23,61,61,0,0,0,0,4,0,0.9875,113.913,OPTIMAL,3823.000000,1.7893,1.2502
2026-09-04T09:02:24.504024+00:00,1,1,es,es,p50,10,1.0,23,23,61,61,0,0,0,0,4,0,0.9875,121.408,OPTIMAL,3823.000000,1.7625,1.1469
2026-09-04T09:02:59.894655+00:00,1,2,static,static,request,10,1.0,36,36,74,88,7,7,0,0,7,0,0.9909,536.551,OPTIMAL,4034.000000,48.4670,91.3823
2026-09-04T09:03:00.272771+00:00,1,2,sketch,sketch,p50,10,1.0,36,36,76,90,7,7,0,0,25,0,0.9590,318.652,OPTIMAL,4036.000000,5.9664,18.8492
2026-09-04T09:03:01.692117+00:00,1,2,es,es,p50,10,1.0,36,36,76,90,7,7,0,0,25,0,0.9591,277.965,OPTIMAL,4036.000000,5.9312,18.8468
2026-09-04T09:03:36.897675+00:00,1,3,static,static,request,10,1.0,34,36,55,103,11,18,0,0,12,1,0.9921,677.129,OPTIMAL,2926.000000,49.3728,106.1912
2026-09-04T09:03:37.330327+00:00,1,3,sketch,sketch,p50,10,1.0,34,34,72,111,11,18,0,1,38,1,0.9422,360.464,OPTIMAL,4031.000000,5.9817,19.6963
2026-09-04T09:03:39.483010+00:00,1,3,es,es,p50,10,1.0,34,34,72,111,11,18,0,1,38,1,0.9423,984.674,OPTIMAL,4031.000000,5.9480,19.6963
2026-09-04T09:04:15.830413+00:00,1,4,static,static,request,10,1.0,36,46,48,105,18,36,0,0,12,2,0.9929,904.430,OPTIMAL,2820.000000,46.9148,89.6761
2026-09-04T09:04:17.776671+00:00,1,4,sketch,sketch,p50,10,1.0,36,38,68,122,17,35,0,0,55,1,0.9325,1844.883,OPTIMAL,4028.000000,7.8164,26.2956
2026-09-04T09:04:19.889691+00:00,1,4,es,es,p50,10,1.0,36,38,68,122,17,35,0,0,55,1,0.9323,1256.491,OPTIMAL,4028.000000,7.7720,26.2928
2026-09-04T09:05:25.770327+00:00,1,5,static,static,request,10,1.0,34,60,73,113,26,62,0,0,10,1,0.9927,30163.974,FEASIBLE,3934.000000,45.3017,86.2344
2026-09-04T09:05:27.913634+00:00,1,5,sketch,sketch,p50,10,1.0,34,44,67,131,18,53,0,0,67,1,0.9301,2036.397,OPTIMAL,4027.000000,7.5103,21.9485
2026-09-04T09:05:31.613814+00:00,1,5,es,es,p50,10,1.0,34,44,68,132,18,53,0,1,66,1,0.9295,1970.366,OPTIMAL,4027.000000,7.4780,21.8942
2026-09-04T09:06:10.407690+00:00,1,6,static,static,request,10,1.0,29,55,72,113,32,94,0,0,15,1,0.9913,3007.530,OPTIMAL,4032.000000,42.0483,92.6105
2026-09-04T09:06:11.025862+00:00,1,6,sketch,sketch,p50,10,1.0,29,46,69,123,37,90,0,0,80,1,0.9252,527.890,OPTIMAL,4029.000000,8.2674,23.2831
2026-09-04T09:06:12.923725+00:00,1,6,es,es,p50,10,1.0,29,45,72,127,37,90,0,0,81,2,0.9243,1141.016,OPTIMAL,4032.000000,8.1633,23.2810
2026-09-04T09:06:47.992147+00:00,1,7,static,static,request,10,1.0,28,51,53,114,21,115,0,0,15,2,0.9892,633.465,OPTIMAL,3122.000000,44.5632,89.7725
2026-09-04T09:06:52.099639+00:00,1,7,sketch,sketch,p50,10,1.0,28,45,70,127,26,116,0,1,73,1,0.9192,4003.252,OPTIMAL,4029.000000,9.4907,26.6775
2026-09-04T09:06:53.735885+00:00,1,7,es,es,p50,10,1.0,28,41,67,128,26,116,0,1,73,3,0.9184,959.548,OPTIMAL,4026.000000,9.0994,26.6710
2026-09-04T09:07:29.745704+00:00,1,8,static,static,request,10,1.0,27,56,51,113,23,138,0,0,5,0,0.9904,863.922,OPTIMAL,2922.000000,42.6024,80.3768
2026-09-04T09:07:30.577511+00:00,1,8,sketch,sketch,p50,10,1.0,27,42,67,126,28,144,0,0,74,0,0.9170,725.913,OPTIMAL,4027.000000,8.0150,22.8263
2026-09-04T09:07:32.810681+00:00,1,8,es,es,p50,10,1.0,27,41,69,127,30,146,0,1,76,1,0.9160,865.243,OPTIMAL,4028.000000,7.8173,21.4328
2026-09-04T09:08:07.481956+00:00,1,9,static,static,request,10,1.0,33,67,72,113,32,170,0,0,10,0,0.9909,1044.979,OPTIMAL,4032.000000,49.8535,109.0186
2026-09-04T09:08:10.234244+00:00,1,9,sketch,sketch,p50,10,1.0,33,48,71,130,27,171,0,1,78,1,0.9134,2644.984,OPTIMAL,4030.000000,9.7418,25.0957
2026-09-04T09:08:13.281266+00:00,1,9,es,es,p50,10,1.0,33,45,70,129,28,174,0,0,75,0,0.9140,2255.816,OPTIMAL,4030.000000,9.1134,22.6359
2026-09-04T09:08:47.714571+00:00,1,10,static,static,request,10,1.0,29,64,46,106,25,195,0,0,7,0,0.9914,577.454,OPTIMAL,2818.000000,47.8648,95.3948
2026-09-04T09:08:48.656619+00:00,1,10,sketch,sketch,p50,10,1.0,29,46,64,120,34,205,0,0,71,0,0.9124,815.025,OPTIMAL,4024.000000,8.3782,25.6694
2026-09-04T09:08:50.941109+00:00,1,10,es,es,p50,10,1.0,29,44,63,122,30,204,0,0,71,0,0.9132,817.762,OPTIMAL,4023.000000,8.8413,26.9761
2026-09-04T09:09:27.798189+00:00,1,11,static,static,request,10,1.0,36,82,62,108,26,221,0,0,2,0,0.9922,971.363,OPTIMAL,3428.000000,47.6315,89.5276
2026-09-04T09:09:29.443428+00:00,1,11,sketch,sketch,p50,10,1.0,36,58,72,126,26,231,0,1,66,1,0.9115,1541.610,OPTIMAL,4031.000000,7.9410,26.7767
2026-09-04T09:09:32.004504+00:00,1,11,es,es,p50,10,1.0,36,57,73,126,29,233,0,1,69,1,0.9118,1842.790,OPTIMAL,4032.000000,7.7486,26.5207
2026-09-04T09:10:08.023676+00:00,1,12,static,static,request,10,1.0,38,92,71,107,32,253,0,0,8,0,0.9926,2290.738,OPTIMAL,4031.000000,47.0799,93.6466
2026-09-04T09:10:09.965193+00:00,1,12,sketch,sketch,p50,10,1.0,38,64,75,129,32,263,0,0,68,1,0.9110,1852.916,OPTIMAL,4035.000000,8.4027,25.1521
2026-09-04T09:10:13.906401+00:00,1,12,es,es,p50,10,1.0,38,62,74,129,31,264,0,0,69,1,0.9115,2642.931,OPTIMAL,4034.000000,8.0832,24.6190
2026-09-04T09:10:50.136912+00:00,1,13,static,static,request,10,1.0,40,101,61,108,26,279,0,0,12,1,0.9927,927.865,OPTIMAL,3427.000000,37.8922,86.8736
2026-09-04T09:11:06.474475+00:00,1,13,sketch,sketch,p50,10,1.0,40,69,79,134,34,297,0,0,71,1,0.9094,16247.498,OPTIMAL,4039.000000,8.6651,25.5585
2026-09-04T09:11:18.457591+00:00,1,13,es,es,p50,10,1.0,40,68,79,133,35,299,0,0,72,1,0.9100,11137.654,OPTIMAL,4039.000000,8.7222,25.5136
2026-09-04T09:11:55.488249+00:00,1,14,static,static,request,10,1.0,30,104,60,105,31,310,0,0,12,1,0.9926,2276.948,OPTIMAL,3228.000000,41.9765,83.3600
2026-09-04T09:11:55.925247+00:00,1,14,sketch,sketch,p50,10,1.0,30,60,62,129,27,324,0,0,76,1,0.9096,334.511,OPTIMAL,4022.000000,7.7447,23.0075
2026-09-04T09:11:58.097707+00:00,1,14,es,es,p50,10,1.0,30,59,64,128,29,328,0,1,79,3,0.9102,732.894,OPTIMAL,4023.000000,7.1688,19.2455
2026-09-04T09:12:34.457823+00:00,1,15,static,static,request,10,1.0,39,115,58,104,26,336,0,0,14,1,0.9921,672.423,OPTIMAL,3325.000000,41.1631,88.2190
2026-09-04T09:12:39.070682+00:00,1,15,sketch,sketch,p50,10,1.0,39,77,74,127,36,360,0,1,82,2,0.9093,4523.107,OPTIMAL,4033.000000,7.9615,21.6507
2026-09-04T09:12:41.666040+00:00,1,15,es,es,p50,10,1.0,39,74,73,127,34,362,0,1,80,1,0.9102,1175.034,OPTIMAL,4032.000000,7.8230,21.6467
2026-09-04T09:13:19.218098+00:00,1,16,static,static,request,10,1.0,21,111,64,94,34,370,0,1,7,0,0.9923,2952.851,OPTIMAL,4023.000000,46.0386,92.8839
2026-09-04T09:13:20.393995+00:00,1,16,sketch,sketch,p50,10,1.0,21,64,60,112,35,395,0,0,61,1,0.9102,1086.878,OPTIMAL,4020.000000,6.5722,19.1548
2026-09-04T09:13:23.114582+00:00,1,16,es,es,p50,10,1.0,21,62,64,115,36,398,0,0,61,2,0.9111,1541.672,OPTIMAL,4024.000000,6.4208,22.1302
2026-09-04T09:13:58.306084+00:00,1,17,static,static,request,10,1.0,38,125,54,96,18,388,0,0,11,0,0.9921,453.673,OPTIMAL,3420.000000,42.8545,89.1174
2026-09-04T09:14:28.517044+00:00,1,17,sketch,sketch,p50,10,1.0,38,82,75,123,24,419,0,0,62,0,0.9098,30115.616,FEASIBLE,4035.000000,9.4041,30.0345
2026-09-04T09:14:32.584923+00:00,1,17,es,es,p50,10,1.0,38,76,74,125,24,422,0,1,64,1,0.9099,2952.778,OPTIMAL,4033.000000,9.6175,29.9987
2026-09-04T09:15:08.697306+00:00,1,18,static,static,request,10,1.0,30,135,60,93,25,413,0,0,11,0,0.9920,754.342,OPTIMAL,3822.000000,38.7346,83.4125
2026-09-04T09:15:09.418502+00:00,1,18,sketch,sketch,p50,10,1.0,30,77,67,126,24,443,0,0,76,1,0.9092,614.167,OPTIMAL,4027.000000,9.4975,29.0933
2026-09-04T09:15:11.447552+00:00,1,18,es,es,p50,10,1.0,30,72,63,128,20,442,0,2,78,2,0.9093,773.345,OPTIMAL,4021.000000,9.8374,29.0550
2026-09-04T09:15:49.075305+00:00,1,19,static,static,request,10,1.0,45,158,49,95,18,431,0,0,8,1,0.9919,1279.667,OPTIMAL,2920.000000,40.2849,78.9053
2026-09-04T09:15:50.294043+00:00,1,19,sketch,sketch,p50,10,1.0,45,95,65,117,34,477,0,3,73,1,0.9087,1116.637,OPTIMAL,4022.000000,7.9011,24.1414
2026-09-04T09:15:53.082043+00:00,1,19,es,es,p50,10,1.0,45,94,67,119,36,478,0,3,79,1,0.9083,1290.850,OPTIMAL,4024.000000,8.5911,26.0913
2026-09-04T09:16:30.014929+00:00,1,20,static,static,request,10,1.0,40,178,47,90,21,452,0,0,15,1,0.9916,236.317,OPTIMAL,3116.000000,41.1658,81.7689
2026-09-04T09:16:30.914477+00:00,1,20,sketch,sketch,p50,10,1.0,40,110,68,119,26,503,0,3,67,2,0.9086,812.550,OPTIMAL,4025.000000,8.6281,25.8691
2026-09-04T09:16:33.699230+00:00,1,20,es,es,p50,10,1.0,40,107,69,121,27,505,0,1,73,1,0.9077,1818.888,OPTIMAL,4028.000000,9.3992,23.3739
2026-09-04T09:17:08.791215+00:00,2,0,static,static,request,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,123.429,OPTIMAL,38.000000,,
2026-09-04T09:17:08.861497+00:00,2,0,sketch,sketch,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,69.371,OPTIMAL,38.000000,,
2026-09-04T09:17:08.926320+00:00,2,0,es,es,p50,10,1.0,38,38,38,38,0,0,0,0,0,0,1.0000,64.000,OPTIMAL,38.000000,,
2026-09-04T09:17:41.411207+00:00,2,1,static,static,request,10,1.0,23,23,61,61,0,0,0,0,2,0,0.9977,125.332,OPTIMAL,3823.000000,46.2618,94.1960
2026-09-04T09:17:41.571831+00:00,2,1,sketch,sketch,p50,10,1.0,23,23,61,61,0,0,0,0,2,0,0.9977,123.621,OPTIMAL,3823.000000,0.8415,1.4650
2026-09-04T09:17:42.401001+00:00,2,1,es,es,p50,10,1.0,23,23,61,61,0,0,0,0,2,0,0.9977,269.013,OPTIMAL,3823.000000,0.8031,1.4627
2026-09-04T09:18:16.285193+00:00,2,2,static,static,request,10,1.0,36,36,73,86,8,8,0,0,6,0,0.9958,703.733,OPTIMAL,4033.000000,44.5576,91.8227
2026-09-04T09:18:16.738780+00:00,2,2,sketch,sketch,p50,10,1.0,36,36,76,90,7,7,0,0,26,0,0.9679,390.868,OPTIMAL,4036.000000,4.9893,19.4155
2026-09-04T09:18:18.534025+00:00,2,2,es,es,p50,10,1.0,36,36,76,90,7,7,0,0,26,0,0.9680,387.982,OPTIMAL,4036.000000,4.9527,19.2790
2026-09-04T09:18:52.570787+00:00,2,3,static,static,request,10,1.0,34,37,56,103,10,18,0,0,12,1,0.9929,610.015,OPTIMAL,2927.000000,48.8693,100.7264
2026-09-04T09:18:53.155830+00:00,2,3,sketch,sketch,p50,10,1.0,34,34,72,112,10,17,0,0,42,0,0.9502,497.899,OPTIMAL,4032.000000,6.0600,20.8019
2026-09-04T09:18:54.665803+00:00,2,3,es,es,p50,10,1.0,34,34,72,112,10,17,0,1,43,1,0.9450,428.305,OPTIMAL,4031.000000,6.0223,20.7213
2026-09-04T09:19:27.768377+00:00,2,4,static,static,request,10,1.0,36,46,47,106,18,36,0,0,11,1,0.9927,549.096,OPTIMAL,2621.000000,47.3632,105.3333
2026-09-04T09:19:28.493009+00:00,2,4,sketch,sketch,p50,10,1.0,36,38,69,122,19,36,0,0,60,2,0.9366,638.335,OPTIMAL,4029.000000,6.3956,20.8374
2026-09-04T09:19:30.617165+00:00,2,4,es,es,p50,10,1.0,36,38,69,123,18,35,0,0,55,0,0.9339,1261.941,OPTIMAL,4029.000000,6.4777,20.7677
2026-09-04T09:20:06.321148+00:00,2,5,static,static,request,10,1.0,34,59,69,114,25,61,0,0,9,1,0.9921,2472.491,OPTIMAL,3633.000000,40.1512,89.1090
2026-09-04T09:20:07.224287+00:00,2,5,sketch,sketch,p50,10,1.0,34,43,68,129,21,57,0,1,72,2,0.9265,806.128,OPTIMAL,4027.000000,8.8985,27.7465
2026-09-04T09:20:10.517638+00:00,2,5,es,es,p50,10,1.0,34,43,69,129,23,58,0,0,69,0,0.9257,2086.364,OPTIMAL,4029.000000,8.9517,27.7429
2026-09-04T09:21:15.497446+00:00,2,6,static,static,request,10,1.0,29,55,69,114,29,90,0,0,12,2,0.9921,30076.021,FEASIBLE,4029.000000,41.3069,85.1670
2026-09-04T09:21:18.712439+00:00,2,6,sketch,sketch,p50,10,1.0,29,44,71,126,34,91,0,2,71,1,0.9225,3118.323,OPTIMAL,4029.000000,7.6962,23.3670
2026-09-04T09:21:22.070682+00:00,2,6,es,es,p50,10,1.0,29,43,69,125,33,91,0,0,70,2,0.9218,2585.573,OPTIMAL,4029.000000,7.4636,23.3122
2026-09-04T09:21:59.335142+00:00,2,7,static,static,request,10,1.0,28,54,55,115,22,112,0,0,10,1,0.9923,1724.452,OPTIMAL,3223.000000,43.2356,85.6112
2026-09-04T09:22:00.962369+00:00,2,7,sketch,sketch,p50,10,1.0,28,41,67,126,27,118,0,1,73,2,0.9194,1519.403,OPTIMAL,4026.000000,7.9465,22.4379
2026-09-04T09:22:05.541448+00:00,2,7,es,es,p50,10,1.0,28,42,66,125,26,117,0,1,73,1,0.9198,2944.163,OPTIMAL,4025.000000,7.5203,21.8704
