timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T08:06:22.300251+00:00,0,3,reassign,static,request,10,1.0,34,34,51,104,10,18,0,0,6,0,0.9951,454.960,OPTIMAL,2625.000000,45.9900,89.6613
2026-09-04T08:06:22.481758+00:00,0,3,dynamic,sketch,p50,0,0.0,34,34,30,110,9,17,0,0,39,0,0.9507,98.721,OPTIMAL,30.000000,6.6655,19.6775
2026-09-04T08:06:23.012833+00:00,0,3,dynamic+reassign,sketch,p50,10,1.0,34,34,71,111,9,17,0,1,40,1,0.9453,456.181,OPTIMAL,4030.000000,6.6655,19.6775
2026-09-04T08:06:23.657117+00:00,0,3,p50-1.2xalloc,sketch,p50bump,10,1.0,34,34,69,108,10,18,0,4,4,1,0.9902,561.707,OPTIMAL,4025.000000,2.6105,1.5603
2026-09-04T08:06:24.307040+00:00,0,3,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,34,34,71,110,10,18,0,2,9,1,0.9966,564.947,OPTIMAL,4029.000000,6.0213,20.1608
2026-09-04T08:06:24.793927+00:00,0,3,window-avg,sketch,window,10,1.0,34,34,69,109,9,17,0,1,37,1,0.9482,411.882,OPTIMAL,4028.000000,7.6496,20.8074
2026-09-04T08:06:25.503888+00:00,0,3,p90,sketch,p90,10,1.0,34,34,70,109,10,18,0,3,28,1,0.9720,633.832,OPTIMAL,4027.000000,11.1161,14.2247
2026-09-04T08:06:25.955623+00:00,0,3,avg-epoch,sketch,avg,10,1.0,34,34,72,112,9,17,0,1,38,0,0.9509,377.828,OPTIMAL,4031.000000,6.8724,21.0850
2026-09-04T08:06:30.060639+00:00,0,4,static,static,request,0,0.0,36,46,22,108,17,35,0,0,9,0,0.9937,205.342,OPTIMAL,22.000000,47.2866,94.0504
2026-09-04T08:06:30.590501+00:00,0,4,reassign,static,request,10,1.0,36,45,47,106,18,36,0,0,14,1,0.9932,517.416,OPTIMAL,2720.000000,46.3434,94.0504
2026-09-04T08:06:31.338888+00:00,0,4,dynamic,sketch,p50,0,0.0,36,40,32,123,19,36,0,0,54,1,0.9388,659.719,OPTIMAL,32.000000,7.1599,20.6120
2026-09-04T08:06:34.056781+00:00,0,4,dynamic+reassign,sketch,p50,10,1.0,36,39,70,122,19,36,0,1,60,3,0.9353,2631.582,OPTIMAL,4029.000000,7.3083,20.6120
2026-09-04T08:06:35.421107+00:00,0,4,p50-1.2xalloc,sketch,p50bump,10,1.0,36,41,71,121,18,36,0,3,24,4,0.9839,1285.467,OPTIMAL,4028.000000,1.9154,1.5689
2026-09-04T08:06:37.286198+00:00,0,4,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,36,39,66,118,18,36,0,3,22,3,0.9873,1783.692,OPTIMAL,4023.000000,5.6194,11.2402
2026-09-04T08:06:38.516685+00:00,0,4,window-avg,sketch,window,10,1.0,36,41,72,122,19,36,0,1,51,2,0.9417,1144.799,OPTIMAL,4031.000000,8.9228,22.3488
2026-09-04T08:06:39.300018+00:00,0,4,p90,sketch,p90,10,1.0,36,40,66,117,18,36,0,2,37,2,0.9676,705.607,OPTIMAL,4024.000000,11.6308,17.3231
2026-09-04T08:06:40.317943+00:00,0,4,avg-epoch,sketch,avg,10,1.0,36,38,70,123,19,36,0,1,57,2,0.9378,929.587,OPTIMAL,4029.000000,7.9408,20.5573
2026-09-04T08:06:46.122870+00:00,0,5,static,static,request,0,0.0,34,58,32,114,26,61,0,0,12,1,0.9923,1912.552,OPTIMAL,32.000000,42.6823,89.9188
2026-09-04T08:06:52.344416+00:00,0,5,reassign,static,request,10,1.0,34,59,68,113,26,62,0,0,9,0,0.9931,6209.828,OPTIMAL,3533.000000,41.5240,90.7376
2026-09-04T08:06:52.618026+00:00,0,5,dynamic,sketch,p50,0,0.0,34,42,24,133,14,50,0,0,58,0,0.9314,169.455,OPTIMAL,24.000000,8.3714,27.8475
2026-09-04T08:06:55.115851+00:00,0,5,dynamic+reassign,sketch,p50,10,1.0,34,43,65,132,15,51,0,0,62,1,0.9280,2394.776,OPTIMAL,4025.000000,8.6654,27.8475
2026-09-04T08:07:14.239556+00:00,0,5,p50-1.2xalloc,sketch,p50bump,10,1.0,34,44,69,123,27,63,0,7,39,7,0.9827,19035.860,OPTIMAL,4022.000000,2.7473,10.2013
2026-09-04T08:07:16.399624+00:00,0,5,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,34,47,69,120,27,63,0,3,28,7,0.9870,2057.745,OPTIMAL,4026.000000,5.7618,19.1008
2026-09-04T08:07:18.335551+00:00,0,5,window-avg,sketch,window,10,1.0,34,43,63,133,15,51,0,0,59,1,0.9349,1832.374,OPTIMAL,3726.000000,9.8235,25.7838
2026-09-04T08:07:32.349153+00:00,0,5,p90,sketch,p90,10,1.0,34,48,70,126,21,57,0,2,42,1,0.9626,13920.444,OPTIMAL,4028.000000,12.1064,18.2343
2026-09-04T08:07:33.853121+00:00,0,5,avg-epoch,sketch,avg,10,1.0,34,42,65,134,14,50,0,0,65,1,0.9289,1388.644,OPTIMAL,4025.000000,9.0873,27.4676
2026-09-04T08:07:38.082108+00:00,0,6,static,static,request,0,0.0,29,55,30,113,31,92,0,0,10,1,0.9929,512.946,OPTIMAL,30.000000,45.1599,93.2950
2026-09-04T08:07:44.808566+00:00,0,6,reassign,static,request,10,1.0,29,55,72,113,32,94,0,0,11,1,0.9934,6712.855,OPTIMAL,4032.000000,45.4336,95.3107
2026-09-04T08:07:45.406009+00:00,0,6,dynamic,sketch,p50,0,0.0,29,47,35,127,41,91,0,0,75,1,0.9231,510.649,OPTIMAL,35.000000,7.7587,22.9489
2026-09-04T08:07:46.931637+00:00,0,6,dynamic+reassign,sketch,p50,10,1.0,29,47,74,126,40,91,0,0,75,2,0.9203,1441.904,OPTIMAL,4034.000000,7.4756,22.2706
2026-09-04T08:07:48.539751+00:00,0,6,p50-1.2xalloc,sketch,p50bump,10,1.0,29,44,70,121,32,95,0,1,13,4,0.9842,1521.983,OPTIMAL,4029.000000,2.4494,1.6475
2026-09-04T08:07:50.130371+00:00,0,6,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,29,47,73,119,34,97,0,1,21,4,0.9876,1508.334,OPTIMAL,4032.000000,4.6209,3.8728
2026-09-04T08:07:51.108670+00:00,0,6,window-avg,sketch,window,10,1.0,29,46,72,127,38,89,0,0,69,1,0.9319,889.941,OPTIMAL,4032.000000,8.5811,18.7432
2026-09-04T08:07:59.787024+00:00,0,6,p90,sketch,p90,10,1.0,29,47,71,121,36,93,0,0,47,1,0.9596,8596.049,OPTIMAL,4031.000000,11.2897,15.3501
2026-09-04T08:08:10.818464+00:00,0,6,avg-epoch,sketch,avg,10,1.0,29,46,73,126,41,91,0,0,80,1,0.9207,10944.002,OPTIMAL,4033.000000,8.3621,22.0560
2026-09-04T08:08:15.003907+00:00,0,7,static,static,request,0,0.0,28,53,23,114,22,114,0,0,10,0,0.9930,263.826,OPTIMAL,23.000000,47.2673,88.6162
2026-09-04T08:08:15.586242+00:00,0,7,reassign,static,request,10,1.0,28,51,47,113,20,114,0,0,9,0,0.9937,568.719,OPTIMAL,2720.000000,47.7395,84.0840
2026-09-04T08:08:15.951363+00:00,0,7,dynamic,sketch,p50,0,0.0,28,40,27,127,27,118,0,0,69,2,0.9198,261.013,OPTIMAL,27.000000,7.9792,23.7833
2026-09-04T08:08:16.938649+00:00,0,7,dynamic+reassign,sketch,p50,10,1.0,28,41,67,126,27,118,0,1,66,1,0.9180,884.760,OPTIMAL,4026.000000,8.1546,24.4639
2026-09-04T08:08:18.693956+00:00,0,7,p50-1.2xalloc,sketch,p50bump,10,1.0,28,42,67,121,27,122,0,4,23,5,0.9834,1655.811,OPTIMAL,4023.000000,3.1253,12.2690
2026-09-04T08:08:19.390829+00:00,0,7,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,28,42,59,120,22,119,0,7,14,2,0.9883,603.194,OPTIMAL,3616.000000,6.4881,20.1946
