run,epoch,node,metric,count,gt_p50,gt_p90,gt_p100,sketch_p100,es_default_p100,es_large_p100,sketch_rel_err,sketch_over_gt,tail_undershoot_frac
1,1,N004,cpu_cores,33154,0.3071007609450269,0.5411721368521647,0.5999295941569648,0.5966714213914055,0.5999295711517334,0.5999295711517334,0.005430925224046911,0.9945690747759531,0.011126543550447269
1,1,N004,memory_gb,33154,1.2073722566696388,2.155305866573923,2.399992945652774,2.3991451111136772,2.3999929428100586,2.3999929428100586,0.0003532654296474011,0.9996467345703526,0.0007109004119487887
1,1,N004,network_mbps,33154,14.857017118388097,27.00406582391961,29.99999325367895,29.854257624760695,29.99999237060547,29.99999237060547,0.004857855389696946,0.995142144610303,0.009623975341189238
1,1,N005,cpu_cores,33154,0.1548342643130844,0.2707558997563521,0.29999012338827363,0.2998959189959116,0.29999011754989624,0.29999011754989624,0.00031402497954937926,0.9996859750204506,0.0006489878738771507
1,1,N005,memory_gb,33154,0.6057660617404392,1.085043012145815,1.1999915987249203,1.1970460147701978,1.1999915838241577,1.1999915838241577,0.002454670480903744,0.9975453295190962,0.004957013408865799
1,1,N005,network_mbps,33154,14.943040930900944,26.99186658620561,29.999923822977966,29.936708604100264,29.999923706054688,29.999923706054688,0.002107179313211543,0.9978928206867884,0.004198426681724765
1,1,N006,cpu_cores,33154,0.1548863725139622,0.2712509851146581,0.2999998994010624,0.2999473560054312,0.2999998927116394,0.2999998927116394,0.00017514471083527434,0.9998248552891648,0.0003620847536294101
1,1,N006,memory_gb,33154,0.6073234905004867,1.0775453774563915,1.1998493612903656,1.1973822483418477,1.1998493671417236,1.1998493671417236,0.0020561855747163443,0.9979438144252837,0.004163721906739757
1,1,N006,network_mbps,33154,15.03523119257071,26.969042008898366,29.997458981391564,29.832606638836054,29.997459411621094,29.997459411621094,0.005495543561132046,0.994504456438868,0.011017900868925401
1,1,N007,cpu_cores,33154,0.1566036368750261,0.27183783529449973,0.2999619404805818,0.29774640521775025,0.29996195435523987,0.29996195435523987,0.0073860545750634955,0.9926139454249365,0.015454530411628451
1,1,N007,memory_gb,33154,0.6050406079122942,1.0773858050529785,1.1999801738639413,1.192711856123923,1.1999801397323608,1.1999801397323608,0.006057031522957862,0.9939429684770421,0.012216900935798698
1,1,N007,network_mbps,33154,15.03739155276405,27.036023315410276,29.999852767374843,29.94044267782204,29.999853134155273,29.999853134155273,0.0019803460374782688,0.9980196539625217,0.0039706094271969436
1,1,N008,cpu_cores,33154,0.305253987957921,0.5411408636374857,0.5999980962618252,0.5989428047687051,0.5999981164932251,0.5999981164932251,0.001758824735769844,0.9982411752642302,0.0035803650128674535
1,1,N008,memory_gb,33154,1.202225153593834,2.160617621872264,2.3999482248851733,2.3892510514312715,2.3999481201171875,2.3999481201171875,0.004457251761926521,0.9955427482380734,0.008931257742550271
1,1,N008,network_mbps,33154,15.093846943227181,27.027060658893134,29.999785520201566,29.905216371421492,29.999786376953125,29.999786376953125,0.00315232749635468,0.9968476725036454,0.006344394101164348
1,1,N009,cpu_cores,33154,0.15530080953831824,0.2703989969371548,0.2999905104218274,0.298122568306171,0.2999905049800873,0.2999905049800873,0.00622667068044854,0.9937733293195514,0.012909986711219203
1,1,N009,memory_gb,33154,0.6081116148841613,1.0846684396218853,1.199962748588898,1.1960678003867902,1.1999627351760864,1.1999627351760864,0.003245890930104345,0.9967541090698957,0.006580959265427209
1,1,N009,network_mbps,33154,14.990426138131518,27.085555544469713,29.996628421938375,29.95643420513488,29.996627807617188,29.996627807617188,0.001339957819196079,0.998660042180804,0.002678506929555995
1,1,N010,cpu_cores,33154,0.15457676719274244,0.2708677575159333,0.2999994825647069,0.2996277074143102,0.299999475479126,0.299999475479126,0.001239252638765702,0.9987607473612343,0.0025565136054964046
1,1,N010,memory_gb,33154,0.5995654153448032,1.0792078815689827,1.199995433534194,1.1991415358102229,1.1999953985214233,1.1999953985214233,0.0007115841444965143,0.9992884158555034,0.0014221436272391901
1,1,N010,network_mbps,33154,14.90654713731946,26.92917550024591,29.998730043514186,29.80190130262805,29.998729705810547,29.998729705810547,0.006561235779002298,0.9934387642209977,0.013041767523593043
1,1,N012,cpu_cores,33153,0.15402438583745107,0.2709673569211261,0.2999946983921856,0.29987544963084173,0.29999470710754395,0.29999470710754395,0.0003975028958278394,0.9996024971041721,0.0008169384531473021
1,1,N012,memory_gb,33153,0.6105041210314665,1.0833539101802834,1.199982995603108,1.1999046354875391,1.19998300075531,1.19998300075531,6.530102164452695e-05,0.9999346989783555,0.00013293116844244
1,1,N012,network_mbps,33153,15.032684864397188,27.022957376758978,29.99974460629297,29.800433648457492,29.999744415283203,29.999744415283203,0.006643755153624544,0.9933562448463754,0.013316640761282455
1,1,N014,cpu_cores,33153,0.1544461094937488,0.270278044330123,0.2999969150280961,0.2980139192124169,0.29999691247940063,0.29999691247940063,0.006610054025033947,0.9933899459749661,0.01362407997949062
1,1,N014,memory_gb,33153,0.6076304662207084,1.0794640216806028,1.1999793821525202,1.1985031553155936,1.1999794244766235,1.1999794244766235,0.0012302101676768449,0.9987697898323231,0.0024921575733862643
1,1,N014,network_mbps,33153,14.955092805778232,27.035651815823595,29.999986354505207,29.806436922930132,29.99998664855957,29.99998664855957,0.006451650653701353,0.9935483493462987,0.012864792359494788
1,1,N017,cpu_cores,33153,0.1546871305265824,0.2710357309689119,0.2999906643447621,0.29883563160281973,0.2999906539916992,0.2999906539916992,0.003850228954508343,0.9961497710454916,0.007949102899229586
1,1,N017,memory_gb,33153,0.6056978936422162,1.0780828371689362,1.199979886226131,1.1999752075851668,1.1999799013137817,1.1999799013137817,3.898932822049542e-06,0.999996101067178,7.872762463933645e-06
1,1,N017,network_mbps,33153,5.02694928006044,8.99513291981712,9.999904097262444,9.939338724280782,9.999903678894043,9.999903678894043,0.0060565953825739436,0.993943404617426,0.012178950987481249
1,1,N018,cpu_cores,33153,0.15512305704377763,0.27083381736059353,0.29999397201792793,0.2969684494718503,0.29999396204948425,0.29999396204948425,0.010085277799837998,0.989914722200162,0.02088426477196946
1,1,N018,memory_gb,33153,0.5973755811346374,1.080007923971884,1.1999481936934115,1.1965930787824643,1.1999481916427612,1.1999481916427612,0.0027960498033004545,0.9972039501966995,0.005567984407223528
1,1,N018,network_mbps,33153,4.99347301935345,8.995068225839788,9.999901858923094,9.963137106729905,9.99990177154541,9.99990177154541,0.0036765113009967648,0.9963234886990032,0.007343508391172825
1,1,N019,cpu_cores,33153,0.1550419121416111,0.27062032216115833,0.2999691390297965,0.29881926185658764,0.2999691367149353,0.2999691367149353,0.0038333182437631963,0.9961666817562368,0.007934169430399806
1,1,N019,memory_gb,33153,0.6030601957426792,1.0803015043356832,1.1999980239960089,1.1948759356109735,1.1999980211257935,1.1999980211257935,0.0042684140161987445,0.9957315859838013,0.008580606124465009
1,1,N019,network_mbps,33153,5.008609241057582,9.019169993246843,9.999809854357173,9.99395713014557,9.999810218811035,9.999810218811035,0.0005852835500718632,0.9994147164499282,0.0011726084894296885
1,1,N021,cpu_cores,33153,0.15473193589313297,0.2710938403159181,0.2999990214014814,0.29808355744268816,0.29999902844429016,0.29999902844429016,0.006384900690158582,0.9936150993098414,0.013185808416891086
1,1,N021,memory_gb,33153,0.6102157807430727,1.0808203804857424,1.1999938225340299,1.1947641225161991,1.1999938488006592,1.1999938488006592,0.004358105783234092,0.9956418942167659,0.0088672341919511
1,1,N021,network_mbps,33153,5.031075255897933,8.994132123059009,9.999971801105728,9.930984434823271,9.999971389770508,9.999971389770508,0.006898756081975008,0.993101243918025,0.013883840336541303
1,1,N022,cpu_cores,33153,0.15503515869219495,0.27082396472391324,0.29999211179303736,0.29875905853923773,0.2999921143054962,0.2999921143054962,0.004110285588610102,0.9958897144113898,0.008506340864807168
1,1,N022,memory_gb,33153,0.605746607595112,1.0818475073030578,1.1999967515929817,1.1947163132057108,1.1999967098236084,1.1999967098236084,0.004400377234572644,0.9955996227654274,0.008885884909924077
1,1,N022,network_mbps,33153,4.979958235074111,8.979572850388644,9.9999723519859,9.979788414827247,9.999972343444824,9.999972343444824,0.0020183992963384505,0.9979816007036616,0.004020693306549713
1,1,N024,cpu_cores,33153,0.1548568486620221,0.2713416535788741,0.2999916063003187,0.29993133819047896,0.2999916076660156,0.2999916076660156,0.00020089932042761572,0.9997991006795723,0.0004152562130562994
1,1,N024,memory_gb,33153,0.602687038937718,1.0817086453335323,1.1999963534816607,1.1993353281788244,1.1999963521957397,1.1999963521957397,0.0005508560929526155,0.9994491439070474,0.0011066716803855622
1,1,N024,network_mbps,33153,5.028884304459379,9.004772137932306,9.999923042150652,9.948488527905056,9.999922752380371,9.999922752380371,0.005143491007760196,0.9948565089922398,0.01034683432571356
1,1,N025,cpu_cores,33153,0.15406384244359173,0.27137707610479483,0.29999711520677963,0.29959390794106344,0.29999712109565735,0.29999712109565735,0.0013440371432847556,0.9986559628567152,0.0027629563709606463
1,1,N025,memory_gb,33153,0.6033417463706395,1.0843870884683717,1.1999844852998363,1.1948639215864387,1.1999844312667847,1.1999844312667847,0.0042671915979964285,0.9957328084020036,0.008582294527856787
1,1,N025,network_mbps,33153,4.9716557941425235,9.016391340301581,9.999651620346036,9.981932311000968,9.999651908874512,9.999651908874512,0.001771992667126047,0.998228007332874,0.0035241296845800255
1,1,N026,cpu_cores,33153,0.15611518700660562,0.27189261656602426,0.29998069669871047,0.2988645014885133,0.29998070001602173,0.29998070001602173,0.003720890118867364,0.9962791098811327,0.007758601853814826
1,1,N026,memory_gb,33153,0.6066590393059565,1.079736966555838,1.1999801085636514,1.1999801085636514,1.1999801397323608,1.1999801397323608,0.0,1.0,0.0
1,1,N026,network_mbps,33153,5.021898132726301,8.993551232024487,9.999826572776046,9.933002396631467,9.999826431274414,9.999826431274414,0.006682533507781371,0.9933174664922186,0.013424093365213321
1,1,N027,cpu_cores,33153,0.15408326768886943,0.27045693040947033,0.2999938301518071,0.2998513418584575,0.2999938428401947,0.2999938428401947,0.000474970746156543,0.9995250292538435,0.0009765454326567763
1,1,N027,memory_gb,33153,0.6057962178491763,1.08041483110342,1.1999153551833126,1.1933767469750114,1.1999154090881348,1.1999154090881348,0.005449224547428431,0.9945507754525715,0.011005550566239135
1,1,N027,network_mbps,33153,5.0349194997161755,8.995757536734935,9.999978467230116,9.97778541986106,9.999978065490723,9.999978065490723,0.002219309515693702,0.9977806904843063,0.004469845678422671
1,1,N029,cpu_cores,33153,0.1556890550776925,0.2715427157991985,0.29999741912760103,0.2987921817377814,0.2999974191188812,0.2999974191188812,0.004017492528184086,0.9959825074718159,0.008351819367883762
1,1,N029,memory_gb,33153,0.6087011422969374,1.0787392014225676,1.1999559694225477,1.1929007070665794,1.199955940246582,1.199955940246582,0.005879601031830782,0.9941203989681692,0.011932693032321659
1,1,N029,network_mbps,33153,4.974160339029615,9.009573057731627,9.999553841756374,9.900757535037595,9.999553680419922,9.999553680419922,0.009880071479411664,0.9901199285205884,0.019659417051654166
1,2,N003,cpu_cores,34554,1.2365508217573913,2.1792225320282546,6.235743976822423,4.290486305565059,6.235743999481201,6.235743999481201,0.31195278037194496,0.688047219628055,0.38911432523596085
1,2,N003,memory_gb,34554,5.003795457948881,8.767876944926075,39.40488927574986,25.163793211439835,39.40488815307617,39.40488815307617,0.3614042908394652,0.6385957091605348,0.41397218762099114
1,2,N003,network_mbps,34554,14.405468906733523,26.933492740399533,29.99902059761808,29.960075811681943,29.999021530151367,29.999021530151367,0.001298201913272811,0.9987017980867272,0.002497492983519849
1,2,N023,cpu_cores,34553,1.2179709391163367,2.207394184369544,8.272179278377246,6.782915741604513,8.27217960357666,8.27217960357666,0.1800327926481886,0.8199672073518114,0.2111170332869369
1,2,N023,memory_gb,34553,4.754540305926322,8.76185405742647,41.19512002983243,25.575284106975616,41.19512176513672,41.19512176513672,0.37916714192227957,0.6208328580777205,0.4286385134704576
1,2,N023,network_mbps,34553,4.70143748029486,8.973208771403241,9.999991061955642,9.989187486665797,9.999991416931152,9.999991416931152,0.001080358494613736,0.9989196415053863,0.002038966884705719
1,2,N011,cpu_cores,33653,0.6079946909078564,1.0854793437418593,3.306269451311471,1.4423238568774108,3.306269407272339,3.306269407272339,0.563760946251584,0.43623905374841604,0.6907916205521066
1,2,N011,memory_gb,33653,2.421039004740802,4.365846589725878,13.460635038825126,8.257824043791612,13.4606351852417,13.4606351852417,0.3865204709901731,0.6134795290098269,0.47128635676251535
1,2,N011,network_mbps,33653,14.692252853640083,26.94779342019831,29.99973371650393,29.907832326258507,29.999732971191406,29.999732971191406,0.0030634068660037313,0.9969365931339963,0.006003691336853197
1,2,N020,cpu_cores,33653,0.6241627218817986,1.0985368209450006,4.7948748991886525,2.734664397676535,4.794874668121338,4.794874668121338,0.429669291655707,0.570330708344293,0.49397091286276523
1,2,N020,memory_gb,33653,2.414426872338862,4.389514868404726,19.39050377590374,10.962718609257934,19.3905029296875,19.3905029296875,0.43463466777582516,0.5653653322241748,0.4964506943813396
1,2,N020,network_mbps,33653,4.941054196503358,8.940115192008868,9.999972748720747,9.976925550345277,9.999972343444824,9.999972343444824,0.0023047261182205805,0.9976952738817794,0.004555755965940363
1,2,N016,cpu_cores,34253,1.24016176117196,2.2011797635066634,6.538738829751049,4.476404280010558,6.53873872756958,6.53873872756958,0.3154024963280282,0.6845975036719718,0.38922422436209714
1,2,N016,memory_gb,34253,4.861065955443023,8.76318148589849,34.013765766561725,25.982620656151475,34.01376724243164,34.01376724243164,0.23611455331139822,0.7638854466886018,0.27548546661010137
1,2,N016,network_mbps,34253,4.801683141914297,8.958978748424954,9.99989385267858,9.89556915217152,9.999894142150879,9.999894142150879,0.010432580789756677,0.9895674192102433,0.020069348149167613
1,2,N013,cpu_cores,33653,0.6056364001761497,1.0900897132776834,2.866965946009897,1.4806039434395684,2.8669660091400146,2.8669660091400146,0.4835641680710577,0.5164358319289424,0.6130738463681904
1,2,N013,memory_gb,33653,2.405726078784887,4.360212888085721,20.590179463852692,10.040847497816742,20.590179443359375,20.590179443359375,0.5123477425029705,0.4876522574970295,0.5801291764259767
1,2,N013,network_mbps,33653,14.590648381929476,26.878404887173957,29.999585293825735,29.89554489346626,29.99958610534668,29.99958610534668,0.0034680612861968238,0.9965319387138032,0.0067519518675654795
1,2,N030,cpu_cores,33653,0.3119545158983508,0.5505860519641032,3.0117657829101447,2.1848437044393028,3.011765718460083,3.011765718460083,0.2745638731813406,0.7254361268186594,0.3062888464000286
1,2,N030,memory_gb,33653,1.226967776278761,2.194977905899772,9.346726167978261,7.606467400556785,9.346726417541504,9.346726417541504,0.1861891250632307,0.8138108749367693,0.21432395934347892
1,2,N030,network_mbps,33653,4.899104699929249,8.97196298186182,9.999253191401024,9.98385104049162,9.999253273010254,9.999253273010254,0.0015403301241185953,0.9984596698758814,0.003019941661533726
1,2,N015,cpu_cores,33653,0.6122648229843065,1.101300993549109,4.714489876629277,3.05546289924051,4.714489936828613,4.714489936828613,0.3518995736130254,0.6481004263869746,0.40442124839412785
1,2,N015,memory_gb,33653,2.4472601948887207,4.397521184366501,12.963219162847722,10.844267681047354,12.963218688964844,12.963218688964844,0.1634587408560701,0.83654125914393,0.2014986448935932
1,2,N015,network_mbps,33653,4.9362107894389915,9.010085637693921,9.99985671376925,9.959856793680236,9.999856948852539,9.999856948852539,0.0040000493241003346,0.9959999506758996,0.007899430704034358
1,2,N028,cpu_cores,33653,0.3096902685203353,0.5499105705702909,3.2264015425509056,2.4378828983235477,3.2264015674591064,3.2264015674591064,0.2443956940350108,0.7556043059649892,0.2703451148038088
1,2,N028,memory_gb,33653,1.231325615914627,2.2027618335406403,11.322109907874824,7.318321163567514,11.322110176086426,11.322110176086426,0.35362567373794607,0.6463743262620539,0.39677676466608414
1,2,N028,network_mbps,33653,4.976220287262224,8.977343628328843,9.999936087988967,9.953721360024424,9.9999361038208,9.9999361038208,0.0046215023334050965,0.9953784976665949,0.009199311783890584
1,2,N002,cpu_cores,33354,0.6142894143913238,1.090194288431551,4.337073265856463,2.660800374159978,4.33707332611084,4.33707332611084,0.38649863374292415,0.6135013662570759,0.45027403109551223
1,2,N002,memory_gb,33354,2.420342446084131,4.346558501506633,9.150174618469109,8.365296502077353,9.150175094604492,9.150175094604492,0.08577739213932856,0.9142226078606714,0.11662669978790922
1,2,N002,network_mbps,33354,9.942755146234784,18.010982848796598,19.99929318706481,19.95283963723408,19.999292373657227,19.999292373657227,0.002322759579362297,0.9976772404206377,0.00461923871238057
1,2,N001,cpu_cores,33354,0.3067953665429003,0.5445180470387222,1.482110498354806,1.002969478952845,1.4821105003356934,1.4821105003356934,0.32328292656574803,0.6767170734342519,0.40767025492414183
1,2,N001,memory_gb,33354,1.2222329689061069,2.181937329380743,11.536742375958362,6.940546473353952,11.536742210388184,11.536742210388184,0.39839633692284837,0.6016036630771516,0.44560489706489487
1,2,N001,network_mbps,33354,9.833231608763718,17.920325362340577,19.99925941137257,19.99852617173313,19.99925994873047,19.99925994873047,3.666333959466999e-05,0.9999633366604054,7.212646410950057e-05
1,2,N004,cpu_cores,33054,0.30285250505212624,0.5387155392980084,0.5999679187842314,0.5979768731094264,0.599967896938324,0.599967896938324,0.003318586898512254,0.9966814131014877,0.006701253394414083
1,2,N004,memory_gb,33054,1.2121160895903411,2.170255246826843,2.399754090788023,2.3996975890109153,2.399754047393799,2.399754047393799,2.3544819581553144e-05,0.9999764551804184,4.757491512625774e-05
1,2,N004,network_mbps,33054,14.992637336018522,26.985458269583198,29.99840342866058,29.844281623720384,29.998403549194336,29.998403549194336,0.005137666919731725,0.9948623330802683,0.010270838822135742
1,2,N005,cpu_cores,33054,0.15551631606038618,0.2710515774267533,0.2999983699505826,0.2999328737335903,0.29999837279319763,0.29999837279319763,0.0002183219095593757,0.9997816780904406,0.0004533173167796126
1,2,N005,memory_gb,33054,0.6067391405995142,1.0794919388387347,1.199947891095706,1.1987642306212083,1.1999478340148926,1.1999478340148926,0.0009864265634209005,0.9990135734365791,0.0019953523502605395
1,2,N005,network_mbps,33054,15.028453367389275,27.069869558414833,29.999596047965138,29.88476869805436,29.999595642089844,29.999595642089844,0.003827629869655134,0.9961723701303449,0.007669912201141527
1,2,N006,cpu_cores,33054,0.15373695202161147,0.2701078576737462,0.2999987406465032,0.2996853697196889,0.2999987304210663,0.2999987304210663,0.0010445741410080804,0.9989554258589919,0.0021425344907958794
1,2,N006,memory_gb,33054,0.6067702899018665,1.0804214294446226,1.1999796073239413,1.19985497481908,1.1999796628952026,1.1999796628952026,0.0001038621857408957,0.9998961378142591,0.00021009869737512727
1,2,N006,network_mbps,33054,14.95341801859767,26.96262563230645,29.999837089216484,29.88097292668283,29.99983787536621,29.99983787536621,0.003962160267076264,0.9960378397329237,0.007899830649125066
1,2,N007,cpu_cores,33054,0.15575803628618495,0.27028354562965684,0.29997702933729925,0.2975224813770877,0.29997703433036804,0.29997703433036804,0.00818245305526916,0.9918175469447308,0.01701958880923268
1,2,N007,memory_gb,33054,0.6082247395589301,1.0801246919704264,1.199992910593526,1.1994989179076156,1.1999928951263428,1.1999928951263428,0.0004116630036306677,0.9995883369963693,0.0008347740045680125
1,2,N007,network_mbps,33054,15.040754253195647,26.937870434919965,29.99979544630986,29.93495887832155,29.99979591369629,29.99979591369629,0.002161233669221145,0.9978387663307788,0.004334272975874746
1,2,N008,cpu_cores,33054,0.3075320879916985,0.5424210276140579,0.5999982665647942,0.595779182424924,0.5999982953071594,0.5999982953071594,0.007031827215145019,0.9929681727848549,0.014425887329791488
1,2,N008,memory_gb,33054,1.2095505594748373,2.161828208369007,2.3999446832662867,2.395867298140556,2.39994478225708,2.39994478225708,0.0016989496275311101,0.9983010503724689,0.00342523962798464
1,2,N008,network_mbps,33054,15.022842225446638,27.06713924717889,29.99936097839266,29.846687658800363,29.999361038208008,29.999361038208008,0.005089219057107926,0.9949107809428921,0.010194179442553266
1,2,N009,cpu_cores,33054,0.15504233859062239,0.27120860321647344,0.2999933169701585,0.29890872198047624,0.2999933063983917,0.2999933063983917,0.003615397171631539,0.9963846028283685,0.007482495129093904
1,2,N009,memory_gb,33054,0.5998453571492335,1.0784942863633529,1.1999636255136124,1.1924954098230534,1.1999635696411133,1.1999635696411133,0.0062237017287606776,0.9937762982712394,0.012444573152078182
1,2,N009,network_mbps,33054,15.087586308590172,27.027535468006707,29.999350168792994,29.877300986504412,29.99934959411621,29.99934959411621,0.004068394201936534,0.9959316057980635,0.008184758250786916
1,2,N010,cpu_cores,33054,0.15541587442061383,0.2713736361287638,0.29999878946592307,0.29836811973392086,0.29999879002571106,0.29999879002571106,0.005435587706554524,0.9945644122934455,0.011278439997500346
1,2,N010,memory_gb,33054,0.6051979771062543,1.0785814150158717,1.1999955741525803,1.1988804754420188,1.199995517730713,1.199995517730713,0.0009292523527421727,0.9990707476472578,0.0018747532204213492
1,2,N010,network_mbps,33054,14.96614097908478,26.979284149668086,29.997204331218683,29.825686336950707,29.997203826904297,29.997203826904297,0.005717799311366957,0.994282200688633,0.011410902226263743
1,2,N012,cpu_cores,33053,0.15419028373984506,0.2704182320596338,0.2999929338074642,0.2988686378335862,0.2999929189682007,0.2999929189682007,0.0037477415204706303,0.9962522584795294,0.007711080514357004
1,2,N012,memory_gb,33053,0.6085743570165528,1.080460127541984,1.1999950906788812,1.1936144027929418,1.1999950408935547,1.1999950408935547,0.005317261658403606,0.9946827383415964,0.010788745680976458
